,gender,age,age_o,race,race_o,samerace,importance_same_race,importance_same_religion,field,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,attractive_important,sincere_important,intelligence_important,funny_important,ambition_important,shared_interests_important,attractive,sincere,intelligence,funny,ambition,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,interests_correlate,expected_happy_with_sd_people,like,decision
3590,1,1,0,0,2,0,2,2,149,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,4,4,2,3,3,2,2,2,4,3,3,3,3,3,2,2,2,2,2,2,3,2,3,2,2,3,2,2,1
3591,1,1,1,0,0,1,2,2,149,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,4,4,2,3,3,2,2,3,4,3,3,3,3,3,2,2,2,2,2,2,3,2,3,2,2,3,2,2,1
3592,1,1,0,0,0,1,2,2,149,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,4,4,2,3,3,3,2,2,4,3,3,3,3,3,2,2,2,2,2,2,3,2,3,2,2,3,2,2,1
3593,1,1,1,0,2,0,2,2,149,0,1,0,0,0,0,0,0,0,0,0,0,2,4,3,4,4,2,4,4,3,2,2,4,3,3,3,3,3,2,2,2,2,2,2,3,2,3,2,2,4,2,2,1
3594,1,1,0,0,1,0,2,2,149,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,4,4,2,4,3,3,2,2,4,3,3,3,3,3,2,2,2,2,2,2,3,2,3,2,2,1,2,2,1
3595,1,1,0,0,2,0,2,2,149,0,0,1,0,0,0,0,0,0,0,0,0,2,4,3,4,4,2,3,3,2,2,2,4,3,3,3,3,3,2,2,2,2,2,2,3,2,3,2,2,3,2,2,1
3597,1,1,1,0,2,0,2,2,149,1,0,0,1,0,0,0,0,0,0,0,0,2,4,3,4,4,3,4,4,3,2,3,4,3,3,3,3,3,2,2,2,2,2,2,3,2,3,2,2,3,2,3,1
3598,1,1,0,0,0,1,2,2,149,0,1,0,0,0,0,0,0,0,0,0,0,2,4,3,4,4,2,4,3,3,2,2,4,3,3,3,3,3,2,2,2,2,2,2,3,2,3,2,2,2,2,3,1
3599,1,1,0,0,3,0,2,2,149,1,0,0,0,0,0,0,0,0,0,0,0,2,4,3,4,4,4,4,4,4,3,3,4,3,3,3,3,3,2,2,2,2,2,2,3,2,3,2,2,3,2,3,1
3600,1,1,0,0,2,0,2,2,149,0,0,1,0,0,0,0,0,0,0,0,0,2,4,3,4,4,2,3,3,2,2,3,4,3,3,3,3,3,2,2,2,2,2,2,3,2,3,2,2,3,2,3,1
3601,1,1,0,0,0,1,2,2,149,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,4,4,2,3,3,3,2,2,4,3,3,3,3,3,2,2,2,2,2,2,3,2,3,2,2,3,2,3,1
3602,1,1,0,0,2,0,2,2,149,0,0,1,0,0,0,0,0,0,0,0,0,2,4,3,4,4,2,3,3,2,2,2,4,3,3,3,3,3,2,2,2,2,2,2,3,2,3,2,2,3,2,2,1
3603,1,1,0,0,2,0,2,2,149,1,0,1,1,0,0,0,0,0,0,0,0,2,4,3,4,4,3,3,3,2,3,3,4,3,3,3,3,3,2,2,2,2,2,2,3,2,3,2,2,2,2,3,1
3604,1,1,1,1,3,0,3,0,105,0,1,1,1,1,0,0,0,0,0,0,0,3,4,3,4,4,2,4,2,2,2,2,4,2,3,3,3,2,4,2,4,2,1,3,4,2,4,0,0,2,2,3,0
3605,1,1,1,1,0,0,3,0,105,1,1,0,0,0,0,0,0,0,0,0,0,3,4,3,4,4,1,4,3,2,3,3,4,2,3,3,3,2,4,2,4,2,1,3,4,2,4,0,0,2,2,3,1
3607,1,1,0,1,0,0,3,0,105,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,4,2,4,3,1,2,1,4,2,3,3,3,2,4,2,4,2,1,3,4,2,4,0,0,1,2,2,0
3609,1,1,0,1,2,0,3,0,105,1,0,1,0,0,0,0,0,0,0,0,0,3,4,3,4,4,4,4,3,3,4,2,4,2,3,3,3,2,4,2,4,2,1,3,4,2,4,0,0,3,2,3,1
3610,1,1,0,1,4,0,3,0,105,0,1,0,0,0,0,0,0,0,0,0,0,3,4,3,4,4,3,4,3,4,2,3,4,2,3,3,3,2,4,2,4,2,1,3,4,2,4,0,0,3,2,4,1
3611,1,1,0,1,2,0,3,0,105,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,4,3,4,4,1,2,1,4,2,3,3,3,2,4,2,4,2,1,3,4,2,4,0,0,3,2,2,0
3612,1,1,1,1,0,0,3,0,105,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,4,2,4,4,2,2,1,4,2,3,3,3,2,4,2,4,2,1,3,4,2,4,0,0,3,2,3,0
3613,1,1,0,1,0,0,3,0,105,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,4,2,4,3,1,2,1,4,2,3,3,3,2,4,2,4,2,1,3,4,2,4,0,0,3,2,2,0
3614,1,1,1,1,2,0,3,0,105,0,1,0,0,0,0,0,0,0,0,0,0,3,4,3,4,4,4,4,4,1,2,1,4,2,3,3,3,2,4,2,4,2,1,3,4,2,4,0,0,3,2,2,0
3615,1,1,0,1,1,1,3,0,105,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,4,2,4,4,3,3,2,4,2,3,3,3,2,4,2,4,2,1,3,4,2,4,0,0,1,2,3,1
3616,1,1,0,1,2,0,3,0,105,0,0,1,0,0,0,0,0,0,0,0,0,3,4,3,4,4,2,4,4,3,3,1,4,2,3,3,3,2,4,2,4,2,1,3,4,2,4,0,0,3,2,3,1
3617,1,1,1,1,2,0,3,0,105,0,0,2,0,0,0,0,0,0,0,0,0,3,4,3,4,4,2,3,3,1,2,1,4,2,3,3,3,2,4,2,4,2,1,3,4,2,4,0,0,2,2,1,0
3619,1,1,0,1,0,0,3,0,105,0,1,0,0,0,0,0,0,0,0,0,0,3,4,3,4,4,2,4,3,1,2,1,4,2,3,3,3,2,4,2,4,2,1,3,4,2,4,0,0,1,2,1,0
3620,1,1,0,1,3,0,3,0,105,1,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,4,3,4,3,3,3,2,4,2,3,3,3,2,4,2,4,2,1,3,4,2,4,0,0,3,2,3,1
3621,1,1,0,1,2,0,3,0,105,0,0,1,0,0,0,0,0,0,0,0,0,3,4,3,4,4,3,3,3,2,3,2,4,2,3,3,3,2,4,2,4,2,1,3,4,2,4,0,0,3,2,2,0
3622,1,1,0,1,0,0,3,0,105,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,4,3,4,3,1,2,1,4,2,3,3,3,2,4,2,4,2,1,3,4,2,4,0,0,3,2,2,0
3623,1,1,0,1,2,0,3,0,105,0,0,1,0,0,0,0,0,0,0,0,0,3,4,3,4,4,3,4,3,3,3,2,4,2,3,3,3,2,4,2,4,2,1,3,4,2,4,0,0,1,2,3,0
3624,1,1,0,1,2,0,3,0,105,1,0,1,1,0,0,0,0,0,0,0,0,3,4,3,4,4,2,4,2,4,3,3,4,2,3,3,3,2,4,2,4,2,1,3,4,2,4,0,0,2,2,3,1
3625,1,1,1,3,3,1,1,3,26,0,1,1,1,1,0,1,0,1,0,0,0,3,4,4,4,4,3,3,3,3,3,3,2,4,3,4,3,3,2,2,3,3,2,4,4,3,3,2,1,3,2,3,1
3626,1,1,1,3,0,0,1,3,26,1,1,0,0,0,0,1,0,1,0,0,0,3,4,4,4,4,1,2,3,2,2,3,2,4,3,4,3,3,2,2,3,3,2,4,4,3,3,2,1,3,2,2,0
3627,1,1,0,3,2,0,1,3,26,1,0,1,1,0,0,1,0,1,0,0,0,3,4,4,4,4,2,3,3,2,2,2,2,4,3,4,3,3,2,2,3,3,2,4,4,3,3,2,1,3,2,2,0
3628,1,1,0,3,0,0,1,3,26,0,0,0,0,0,0,1,0,1,0,0,0,3,4,4,4,4,2,3,2,2,2,1,2,4,3,4,3,3,2,2,3,3,2,4,4,3,3,2,1,3,2,2,0
3629,1,1,0,3,0,0,1,3,26,0,1,0,0,0,0,1,0,1,0,0,0,3,4,4,4,4,2,3,4,2,3,1,2,4,3,4,3,3,2,2,3,3,2,4,4,3,3,2,1,2,2,2,0
3630,1,1,0,3,2,0,1,3,26,1,0,1,0,0,0,1,0,1,0,0,0,3,4,4,4,4,3,3,2,2,2,2,2,4,3,4,3,3,2,2,3,3,2,4,4,3,3,2,1,3,2,2,0
3631,1,1,0,3,4,0,1,3,26,0,1,0,0,0,0,1,0,1,0,0,0,3,4,4,4,4,2,3,3,3,2,3,2,4,3,4,3,3,2,2,3,3,2,4,4,3,3,2,1,2,2,2,0
3632,1,1,0,3,2,0,1,3,26,0,0,0,0,0,0,1,0,1,0,0,0,3,4,4,4,4,2,2,2,1,2,1,2,4,3,4,3,3,2,2,3,3,2,4,4,3,3,2,1,3,2,1,0
3633,1,1,1,3,0,0,1,3,26,0,0,0,0,0,0,1,0,1,0,0,0,3,4,4,4,4,1,2,3,2,2,1,2,4,3,4,3,3,2,2,3,3,2,4,4,3,3,2,1,3,2,1,0
3634,1,1,0,3,0,0,1,3,26,0,0,0,0,0,0,1,0,1,0,0,0,3,4,4,4,4,2,2,3,2,2,2,2,4,3,4,3,3,2,2,3,3,2,4,4,3,3,2,1,4,2,2,0
3635,1,1,1,3,2,0,1,3,26,0,1,0,0,0,0,1,0,1,0,0,0,3,4,4,4,4,1,3,3,1,1,1,2,4,3,4,3,3,2,2,3,3,2,4,4,3,3,2,1,3,2,1,0
3636,1,1,0,3,1,0,1,3,26,0,0,0,0,0,0,1,0,1,0,0,0,3,4,4,4,4,1,3,3,3,3,2,2,4,3,4,3,3,2,2,3,3,2,4,4,3,3,2,1,3,2,2,0
3637,1,1,0,3,2,0,1,3,26,0,0,1,0,0,0,1,0,1,0,0,0,3,4,4,4,4,2,2,3,2,2,1,2,4,3,4,3,3,2,2,3,3,2,4,4,3,3,2,1,2,2,2,0
3638,1,1,1,3,2,0,1,3,26,0,0,2,0,0,0,1,0,1,0,0,0,3,4,4,4,4,1,2,1,1,1,0,2,4,3,4,3,3,2,2,3,3,2,4,4,3,3,2,1,4,2,1,0
3639,1,1,1,3,2,0,1,3,26,1,0,0,1,0,0,1,0,1,0,0,0,3,4,4,4,4,2,3,2,2,1,1,2,4,3,4,3,3,2,2,3,3,2,4,4,3,3,2,1,3,2,2,0
3640,1,1,0,3,0,0,1,3,26,0,1,0,0,0,0,1,0,1,0,0,0,3,4,4,4,4,3,2,3,3,3,2,2,4,3,4,3,3,2,2,3,3,2,4,4,3,3,2,1,2,2,2,0
3641,1,1,0,3,3,1,1,3,26,1,0,0,0,0,0,1,0,1,0,0,0,3,4,4,4,4,4,3,4,2,2,3,2,4,3,4,3,3,2,2,3,3,2,4,4,3,3,2,1,2,2,3,1
3642,1,1,0,3,2,0,1,3,26,0,0,1,0,0,0,1,0,1,0,0,0,3,4,4,4,4,3,2,3,3,2,2,2,4,3,4,3,3,2,2,3,3,2,4,4,3,3,2,1,3,2,3,1
3643,1,1,0,3,0,0,1,3,26,0,0,0,0,0,0,1,0,1,0,0,0,3,4,4,4,4,2,3,2,2,2,2,2,4,3,4,3,3,2,2,3,3,2,4,4,3,3,2,1,3,2,2,0
3644,1,1,0,3,2,0,1,3,26,0,0,1,0,0,0,1,0,1,0,0,0,3,4,4,4,4,3,3,2,3,2,3,2,4,3,4,3,3,2,2,3,3,2,4,4,3,3,2,1,3,2,3,1
3645,0,1,1,0,0,1,0,0,191,0,0,0,0,0,0,0,0,1,0,0,0,4,4,3,4,3,1,4,4,2,3,2,3,3,1,4,4,4,0,0,3,3,1,4,4,3,3,3,2,2,2,4,0
3646,0,1,1,0,2,0,0,0,191,0,0,0,0,0,0,0,0,1,0,0,0,4,4,3,4,3,3,4,3,4,3,3,3,3,1,4,4,4,0,0,3,3,1,4,4,3,3,3,2,3,2,3,0
3647,0,1,0,0,2,0,0,0,191,1,0,0,0,0,0,0,0,1,0,0,0,4,4,3,4,3,2,2,2,2,2,1,3,3,1,4,4,4,0,0,3,3,1,4,4,3,3,3,2,3,2,1,0
3648,0,1,1,0,0,1,0,0,191,2,0,0,0,0,0,0,0,1,0,0,0,4,4,3,4,3,2,2,2,2,3,0,3,3,1,4,4,4,0,0,3,3,1,4,4,3,3,3,2,2,2,2,0
3651,0,1,1,0,4,0,0,0,191,0,0,1,0,0,0,0,0,1,0,0,0,4,4,3,4,3,1,4,3,2,4,3,3,3,1,4,4,4,0,0,3,3,1,4,4,3,3,3,2,3,2,3,0
3652,0,1,1,0,2,0,0,0,191,0,0,2,0,0,0,0,0,1,0,0,0,4,4,3,4,3,2,3,3,2,2,2,3,3,1,4,4,4,0,0,3,3,1,4,4,3,3,3,2,3,2,3,0
3653,0,1,0,0,2,0,0,0,191,1,0,0,1,0,0,0,0,1,0,0,0,4,4,3,4,3,3,4,4,4,4,3,3,3,1,4,4,4,0,0,3,3,1,4,4,3,3,3,2,2,2,3,1
3654,0,1,1,0,2,0,0,0,191,2,0,0,0,0,0,0,0,1,0,0,0,4,4,3,4,3,3,3,3,3,3,2,3,3,1,4,4,4,0,0,3,3,1,4,4,3,3,3,2,3,2,3,0
3655,0,1,1,0,4,0,0,0,191,1,1,0,0,0,0,0,0,1,0,0,0,4,4,3,4,3,1,3,3,2,3,2,3,3,1,4,4,4,0,0,3,3,1,4,4,3,3,3,2,1,2,3,0
3656,0,1,0,0,2,0,0,0,191,0,1,0,0,0,0,0,0,1,0,0,0,4,4,3,4,3,0,3,3,3,3,3,3,3,1,4,4,4,0,0,3,3,1,4,4,3,3,3,2,1,2,2,0
3657,0,1,2,0,2,0,0,0,191,0,0,0,0,0,0,0,0,1,0,0,0,4,4,3,4,3,1,2,3,2,3,4,3,3,1,4,4,4,0,0,3,3,1,4,4,3,3,3,2,3,2,2,0
3658,0,1,1,0,2,0,0,0,191,1,0,0,0,0,0,0,0,1,0,0,0,4,4,3,4,3,2,3,3,1,3,0,3,3,1,4,4,4,0,0,3,3,1,4,4,3,3,3,2,3,2,1,0
3659,0,1,0,2,2,1,2,3,128,1,0,1,0,0,0,0,0,0,0,0,0,3,4,3,3,3,2,3,3,3,3,3,3,3,3,2,3,2,1,0,0,3,3,4,4,3,3,2,3,3,2,2,0
3660,0,1,1,2,4,0,2,3,128,1,1,0,0,0,0,0,0,0,0,0,0,3,4,3,3,3,2,4,3,3,3,3,3,3,3,2,3,2,1,0,0,3,3,4,4,3,3,2,3,2,2,3,0
3662,0,1,1,2,2,1,4,4,66,0,0,0,0,0,0,0,0,1,0,0,0,3,4,2,4,4,3,3,4,1,2,2,1,2,0,3,3,3,2,1,4,3,4,3,3,3,4,4,3,3,1,2,0
3663,0,1,0,2,2,1,4,4,66,1,0,0,0,0,0,0,0,1,0,0,0,3,4,2,4,4,2,2,2,1,0,1,1,2,0,3,3,3,2,1,4,3,4,3,3,3,4,4,3,3,1,0,0
3664,0,1,1,2,0,0,4,4,66,2,0,0,0,0,0,0,0,1,0,0,0,3,4,2,4,4,3,2,2,2,1,2,1,2,0,3,3,3,2,1,4,3,4,3,3,3,4,4,3,1,1,0,0
3665,0,1,0,2,2,1,4,4,66,1,0,1,0,0,0,0,0,1,0,0,0,3,4,2,4,4,2,2,2,2,1,2,1,2,0,3,3,3,2,1,4,3,4,3,3,3,4,4,3,2,1,2,0
3666,0,1,1,2,2,1,4,4,66,0,0,0,0,0,1,0,0,1,0,0,0,3,4,2,4,4,3,3,4,3,3,3,1,2,0,3,3,3,2,1,4,3,4,3,3,3,4,4,3,2,1,3,1
3667,0,1,1,2,4,0,4,4,66,0,0,1,0,0,0,0,0,1,0,0,0,3,4,2,4,4,2,2,2,1,0,0,1,2,0,3,3,3,2,1,4,3,4,3,3,3,4,4,3,2,1,0,0
3669,0,1,0,2,2,1,4,4,66,1,0,0,1,0,0,0,0,1,0,0,0,3,4,2,4,4,4,3,3,4,3,3,1,2,0,3,3,3,2,1,4,3,4,3,3,3,4,4,3,3,1,3,1
3671,0,1,1,2,4,0,4,4,66,1,1,0,0,0,0,0,0,1,0,0,0,3,4,2,4,4,2,2,2,2,2,3,1,2,0,3,3,3,2,1,4,3,4,3,3,3,4,4,3,2,1,2,0
3672,0,1,0,2,2,1,4,4,66,0,1,0,0,0,0,0,0,1,0,0,0,3,4,2,4,4,3,4,4,2,2,2,1,2,0,3,3,3,2,1,4,3,4,3,3,3,4,4,3,2,1,2,1
3673,0,1,2,2,2,1,4,4,66,0,0,0,0,0,0,0,0,1,0,0,0,3,4,2,4,4,2,2,2,2,2,2,1,2,0,3,3,3,2,1,4,3,4,3,3,3,4,4,3,2,1,2,0
3675,0,0,1,2,0,0,4,3,67,0,0,0,0,0,0,1,1,0,0,0,0,3,4,4,3,4,2,4,3,3,3,3,2,0,3,3,4,4,1,1,2,3,3,4,4,3,3,3,2,3,3,2,1
3676,0,0,1,2,2,1,4,3,67,0,0,0,0,0,0,1,1,0,0,0,0,3,4,4,3,4,3,3,3,3,3,3,2,0,3,3,4,4,1,1,2,3,3,4,4,3,3,3,2,3,3,3,1
3677,0,0,0,2,2,1,4,3,67,1,0,0,0,0,0,1,1,0,0,0,0,3,4,4,3,4,3,3,4,3,3,3,2,0,3,3,4,4,1,1,2,3,3,4,4,3,3,3,2,3,3,3,1
3678,0,0,1,2,0,0,4,3,67,2,0,0,0,0,0,1,1,0,0,0,0,3,4,4,3,4,2,4,4,3,4,3,2,0,3,3,4,4,1,1,2,3,3,4,4,3,3,3,2,2,3,2,0
3679,0,0,0,2,2,1,4,3,67,1,0,1,0,0,0,1,1,0,0,0,0,3,4,4,3,4,2,2,2,2,4,2,2,0,3,3,4,4,1,1,2,3,3,4,4,3,3,3,2,2,3,2,0
3680,0,0,1,2,2,1,4,3,67,0,0,0,0,0,1,1,1,0,0,0,0,3,4,4,3,4,2,3,3,3,3,3,2,0,3,3,4,4,1,1,2,3,3,4,4,3,3,3,2,2,3,3,0
3681,0,0,1,2,4,0,4,3,67,0,0,1,0,0,0,1,1,0,0,0,0,3,4,4,3,4,2,3,3,2,3,2,2,0,3,3,4,4,1,1,2,3,3,4,4,3,3,3,2,3,3,3,0
3682,0,0,1,2,2,1,4,3,67,0,0,2,0,0,0,1,1,0,0,0,0,3,4,4,3,4,1,2,3,2,4,2,2,0,3,3,4,4,1,1,2,3,3,4,4,3,3,3,2,3,3,1,0
3683,0,0,0,2,2,1,4,3,67,1,0,0,1,0,0,1,1,0,0,0,0,3,4,4,3,4,3,3,3,3,4,3,2,0,3,3,4,4,1,1,2,3,3,4,4,3,3,3,2,2,3,3,1
3685,0,0,1,2,4,0,4,3,67,1,1,0,0,0,0,1,1,0,0,0,0,3,4,4,3,4,1,3,3,3,4,4,2,0,3,3,4,4,1,1,2,3,3,4,4,3,3,3,2,2,3,2,0
3687,0,0,2,2,2,1,4,3,67,0,0,0,0,0,0,1,1,0,0,0,0,3,4,4,3,4,1,3,3,2,3,3,2,0,3,3,4,4,1,1,2,3,3,4,4,3,3,3,2,3,3,1,0
3688,0,0,1,2,2,1,4,3,67,1,0,0,0,0,0,1,1,0,0,0,0,3,4,4,3,4,1,3,3,3,3,2,2,0,3,3,4,4,1,1,2,3,3,4,4,3,3,3,2,3,3,2,0
3689,0,0,1,2,0,0,3,0,75,0,0,0,0,0,0,0,1,0,0,0,0,3,4,4,4,4,2,3,3,2,3,2,1,0,1,2,4,4,1,0,1,3,2,4,4,4,4,4,3,3,0,2,0
3690,0,0,1,2,2,1,3,0,75,0,0,0,0,0,0,0,1,0,0,0,0,3,4,4,4,4,3,4,4,2,3,2,1,0,1,2,4,4,1,0,1,3,2,4,4,4,4,4,3,4,0,3,1
3691,0,0,0,2,2,1,3,0,75,1,0,0,0,0,0,0,1,0,0,0,0,3,4,4,4,4,3,3,3,2,3,2,1,0,1,2,4,4,1,0,1,3,2,4,4,4,4,4,3,3,0,3,0
3692,0,0,1,2,0,0,3,0,75,2,0,0,0,0,0,0,1,0,0,0,0,3,4,4,4,4,3,4,4,4,4,3,1,0,1,2,4,4,1,0,1,3,2,4,4,4,4,4,3,2,0,4,1
3693,0,0,0,2,2,1,3,0,75,1,0,1,0,0,0,0,1,0,0,0,0,3,4,4,4,4,3,4,4,4,4,3,1,0,1,2,4,4,1,0,1,3,2,4,4,4,4,4,3,3,0,3,1
3694,0,0,1,2,2,1,3,0,75,0,0,0,0,0,1,0,1,0,0,0,0,3,4,4,4,4,3,3,3,3,3,3,1,0,1,2,4,4,1,0,1,3,2,4,4,4,4,4,3,2,0,3,1
3695,0,0,1,2,4,0,3,0,75,0,0,1,0,0,0,0,1,0,0,0,0,3,4,4,4,4,2,3,3,2,3,2,1,0,1,2,4,4,1,0,1,3,2,4,4,4,4,4,3,3,0,2,0
3696,0,0,1,2,2,1,3,0,75,0,0,2,0,0,0,0,1,0,0,0,0,3,4,4,4,4,4,3,3,3,3,3,1,0,1,2,4,4,1,0,1,3,2,4,4,4,4,4,3,3,0,3,0
3697,0,0,0,2,2,1,3,0,75,1,0,0,1,0,0,0,1,0,0,0,0,3,4,4,4,4,4,4,4,4,4,4,1,0,1,2,4,4,1,0,1,3,2,4,4,4,4,4,3,3,0,4,1
3698,0,0,1,2,2,1,3,0,75,2,0,0,0,0,0,0,1,0,0,0,0,3,4,4,4,4,4,3,3,3,3,2,1,0,1,2,4,4,1,0,1,3,2,4,4,4,4,4,3,3,0,3,1
3699,0,0,1,2,4,0,3,0,75,1,1,0,0,0,0,0,1,0,0,0,0,3,4,4,4,4,2,3,3,2,3,2,1,0,1,2,4,4,1,0,1,3,2,4,4,4,4,4,3,2,0,2,0
3701,0,0,2,2,2,1,3,0,75,0,0,0,0,0,0,0,1,0,0,0,0,3,4,4,4,4,2,3,3,2,3,2,1,0,1,2,4,4,1,0,1,3,2,4,4,4,4,4,3,3,0,2,0
3702,0,0,1,2,2,1,3,0,75,1,0,0,0,0,0,0,1,0,0,0,0,3,4,4,4,4,3,3,3,3,3,3,1,0,1,2,4,4,1,0,1,3,2,4,4,4,4,4,3,3,0,3,1
3703,0,0,1,0,0,1,0,0,192,0,0,0,0,0,0,0,1,0,0,0,0,2,4,4,3,4,3,4,4,4,4,2,3,0,3,3,4,3,4,1,4,3,2,3,4,3,4,2,1,2,2,4,0
3705,0,0,0,0,2,0,0,0,192,1,0,0,0,0,0,0,1,0,0,0,0,2,4,4,3,4,3,3,3,3,3,3,3,0,3,3,4,3,4,1,4,3,2,3,4,3,4,2,1,3,2,3,0
3709,0,0,1,0,4,0,0,0,192,0,0,1,0,0,0,0,1,0,0,0,0,2,4,4,3,4,3,4,3,3,3,3,3,0,3,3,4,3,4,1,4,3,2,3,4,3,4,2,1,3,2,3,0
3710,0,0,1,0,2,0,0,0,192,0,0,2,0,0,0,0,1,0,0,0,0,2,4,4,3,4,3,3,4,4,4,1,3,0,3,3,4,3,4,1,4,3,2,3,4,3,4,2,1,4,2,3,0
3711,0,0,0,0,2,0,0,0,192,1,0,0,1,0,0,0,1,0,0,0,0,2,4,4,3,4,4,4,4,4,4,3,3,0,3,3,4,3,4,1,4,3,2,3,4,3,4,2,1,3,2,4,1
3716,0,0,1,0,2,0,0,0,192,1,0,0,0,0,0,0,1,0,0,0,0,2,4,4,3,4,2,3,3,0,0,0,3,0,3,3,4,3,4,1,4,3,2,3,4,3,4,2,1,3,2,1,0
3717,0,2,1,2,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,3,4,4,4,4,2,4,4,4,4,3,3,0,3,4,4,4,3,0,2,3,0,4,3,3,4,1,0,3,4,3,0
3718,0,2,1,2,2,1,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,3,4,4,4,4,4,4,4,4,4,4,3,0,3,4,4,4,3,0,2,3,0,4,3,3,4,1,0,4,4,4,1
3719,0,2,0,2,2,1,0,0,5,1,0,0,0,0,0,0,0,1,0,0,0,3,4,4,4,4,2,4,4,3,3,0,3,0,3,4,4,4,3,0,2,3,0,4,3,3,4,1,0,2,4,1,0
3721,0,2,0,2,2,1,0,0,5,1,0,1,0,0,0,0,0,1,0,0,0,3,4,4,4,4,3,4,4,4,4,4,3,0,3,4,4,4,3,0,2,3,0,4,3,3,4,1,0,3,4,4,1
3722,0,2,1,2,2,1,0,0,5,0,0,0,0,0,1,0,0,1,0,0,0,3,4,4,4,4,4,4,4,4,4,4,3,0,3,4,4,4,3,0,2,3,0,4,3,3,4,1,0,3,4,4,1
3723,0,2,1,2,4,0,0,0,5,0,0,1,0,0,0,0,0,1,0,0,0,3,4,4,4,4,1,4,4,2,4,0,3,0,3,4,4,4,3,0,2,3,0,4,3,3,4,1,0,3,4,1,0
3725,0,2,0,2,2,1,0,0,5,1,0,0,1,0,0,0,0,1,0,0,0,3,4,4,4,4,3,4,4,4,3,4,3,0,3,4,4,4,3,0,2,3,0,4,3,3,4,1,0,3,4,4,1
3726,0,2,1,2,2,1,0,0,5,2,0,0,0,0,0,0,0,1,0,0,0,3,4,4,4,4,4,4,4,4,4,4,3,0,3,4,4,4,3,0,2,3,0,4,3,3,4,1,0,4,4,4,1
3727,0,2,1,2,4,0,0,0,5,1,1,0,0,0,0,0,0,1,0,0,0,3,4,4,4,4,3,4,4,3,4,2,3,0,3,4,4,4,3,0,2,3,0,4,3,3,4,1,0,2,4,2,0
3728,0,2,0,2,2,1,0,0,5,0,1,0,0,0,0,0,0,1,0,0,0,3,4,4,4,4,3,4,4,4,4,4,3,0,3,4,4,4,3,0,2,3,0,4,3,3,4,1,0,2,4,4,1
3729,0,2,2,2,2,1,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,3,4,4,4,4,3,4,4,4,4,4,3,0,3,4,4,4,3,0,2,3,0,4,3,3,4,1,0,4,4,3,0
3730,0,2,1,2,2,1,0,0,5,1,0,0,0,0,0,0,0,1,0,0,0,3,4,4,4,4,4,3,4,4,3,4,3,0,3,4,4,4,3,0,2,3,0,4,3,3,4,1,0,4,4,3,0
3731,0,1,1,2,0,0,1,3,13,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,4,3,2,2,3,0,4,0,2,1,4,4,3,3,2,0,2,3,2,4,4,4,4,2,4,3,0,2,0
3732,0,1,1,2,2,1,1,3,13,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,4,3,2,3,4,2,4,2,2,1,4,4,3,3,2,0,2,3,2,4,4,4,4,2,4,4,0,2,1
3734,0,1,1,2,0,0,1,3,13,2,0,0,0,0,0,0,0,0,0,0,0,4,4,3,4,3,3,3,4,3,4,2,2,1,4,4,3,3,2,0,2,3,2,4,4,4,4,2,4,2,0,3,1
3736,0,1,1,2,2,1,1,3,13,0,0,0,0,0,1,0,0,0,0,0,0,4,4,3,4,3,3,3,3,3,2,2,2,1,4,4,3,3,2,0,2,3,2,4,4,4,4,2,4,3,0,3,1
3737,0,1,1,2,4,0,1,3,13,0,0,1,0,0,0,0,0,0,0,0,0,4,4,3,4,3,3,2,3,2,3,2,2,1,4,4,3,3,2,0,2,3,2,4,4,4,4,2,4,3,0,2,0
3738,0,1,1,2,2,1,1,3,13,0,0,2,0,0,0,0,0,0,0,0,0,4,4,3,4,3,2,2,2,2,2,2,2,1,4,4,3,3,2,0,2,3,2,4,4,4,4,2,4,3,0,2,0
3739,0,1,0,2,2,1,1,3,13,1,0,0,1,0,0,0,0,0,0,0,0,4,4,3,4,3,2,2,3,3,3,1,2,1,4,4,3,3,2,0,2,3,2,4,4,4,4,2,4,3,0,3,0
