,gender,age,age_o,race,race_o,samerace,importance_same_race,importance_same_religion,field,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,attractive_important,sincere_important,intelligence_important,funny_important,ambition_important,shared_interests_important,attractive,sincere,intelligence,funny,ambition,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,interests_correlate,expected_happy_with_sd_people,like,decision
3754,0,1,1,2,2,1,0,0,63,0,0,2,0,0,0,0,1,1,0,0,0,3,4,4,3,2,2,2,3,2,3,2,3,0,4,4,4,3,3,0,0,3,0,4,4,3,4,2,0,3,2,2,0
3757,0,1,1,2,4,0,0,0,63,1,1,0,0,0,0,0,1,1,0,0,0,3,4,4,3,2,2,3,3,2,3,2,3,0,4,4,4,3,3,0,0,3,0,4,4,3,4,2,0,3,2,2,0
3763,0,1,0,2,2,1,0,4,198,1,0,0,0,0,0,0,0,1,1,0,0,2,4,4,3,3,3,3,4,0,2,0,4,0,3,3,3,3,0,0,1,3,0,3,4,3,3,3,4,2,2,1,0
3767,0,1,1,2,4,0,0,4,198,0,0,1,0,0,0,0,0,1,1,0,0,2,4,4,3,3,2,4,4,1,4,1,4,0,3,3,3,3,0,0,1,3,0,3,4,3,3,3,4,4,2,2,0
3774,0,1,1,2,2,1,0,4,198,1,0,0,0,0,0,0,0,1,1,0,0,2,4,4,3,3,2,2,2,1,2,0,4,0,3,3,3,3,0,0,1,3,0,3,4,3,3,3,4,3,2,1,0
3776,0,1,1,0,2,0,2,4,137,0,0,0,0,0,0,0,2,0,0,0,0,3,4,3,4,2,3,4,4,3,0,3,3,0,3,4,3,3,3,0,3,3,3,3,4,3,3,4,3,3,1,3,1
3784,0,1,1,0,2,0,2,4,137,2,0,0,0,0,0,0,2,0,0,0,0,3,4,3,4,2,3,2,3,4,3,1,3,0,3,4,3,3,3,0,3,3,3,3,4,3,3,4,3,3,1,3,0
3793,0,0,0,0,2,0,2,0,203,1,0,1,0,0,0,0,0,0,0,0,0,2,4,3,3,3,3,3,3,3,3,2,2,2,4,3,2,2,3,1,2,2,4,4,4,2,2,4,2,1,3,3,1
3795,0,0,1,0,4,0,2,0,203,0,0,1,0,0,0,0,0,0,0,0,0,2,4,3,3,3,2,3,3,3,3,2,2,2,4,3,2,2,3,1,2,2,4,4,4,2,2,4,2,3,3,2,0
3798,0,0,1,0,2,0,2,0,203,2,0,0,0,0,0,0,0,0,0,0,0,2,4,3,3,3,3,3,3,3,3,2,2,2,4,3,2,2,3,1,2,2,4,4,4,2,2,4,2,2,3,3,1
3802,0,0,1,0,2,0,2,0,203,1,0,0,0,0,0,0,0,0,0,0,0,2,4,3,3,3,2,2,3,2,2,1,2,2,4,3,2,2,3,1,2,2,4,4,4,2,2,4,2,2,3,2,0
3808,0,1,1,0,2,0,0,1,71,0,0,0,0,0,1,0,0,0,0,0,0,2,3,3,3,3,3,4,4,4,3,3,4,3,4,4,3,4,4,0,2,3,3,4,4,3,4,4,1,3,1,4,1
3809,0,1,1,0,4,0,0,1,71,0,0,1,0,0,0,0,0,0,0,0,0,2,3,3,3,3,1,3,3,2,3,1,4,3,4,4,3,4,4,0,2,3,3,4,4,3,4,4,1,3,1,2,0
3813,0,1,0,0,2,0,0,1,71,0,1,0,0,0,0,0,0,0,0,0,0,2,3,3,3,3,1,3,2,3,2,2,4,3,4,4,3,4,4,0,2,3,3,4,4,3,4,4,1,2,1,2,0
3814,0,1,2,0,2,0,0,1,71,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,3,2,2,2,2,1,1,4,3,4,4,3,4,4,0,2,3,3,4,4,3,4,4,1,3,1,2,0
3816,1,1,1,0,0,1,3,1,42,0,0,1,0,0,0,0,0,0,0,0,0,3,4,3,3,3,4,4,4,3,3,3,3,3,3,3,3,3,3,2,1,2,4,3,4,3,3,3,3,2,3,4,1
3825,1,1,1,0,2,0,3,1,42,0,1,1,0,0,0,0,0,0,0,0,0,3,4,3,3,3,3,4,4,3,2,2,3,3,3,3,3,3,3,2,1,2,4,3,4,3,3,3,3,3,3,3,0
3827,1,1,1,0,0,1,3,1,42,0,2,0,0,0,0,0,0,0,0,0,0,3,4,3,3,3,3,4,3,3,2,3,3,3,3,3,3,3,3,2,1,2,4,3,4,3,3,3,3,2,3,3,0
3834,1,1,1,2,2,1,2,4,63,0,0,1,1,0,0,0,0,0,0,0,0,3,3,4,4,3,3,4,3,4,3,1,2,1,1,4,3,4,3,1,3,3,2,3,4,3,4,1,1,3,3,3,0
3835,1,1,1,2,0,0,2,4,63,0,2,0,0,0,0,0,0,0,0,0,0,3,3,4,4,3,4,4,4,4,4,2,2,1,1,4,3,4,3,1,3,3,2,3,4,3,4,1,1,3,3,3,1
3836,1,0,1,2,0,0,3,3,47,0,0,1,0,0,0,1,0,0,0,0,0,3,2,3,3,1,3,3,3,2,3,2,0,0,1,3,2,2,1,2,2,3,3,3,4,2,2,2,1,3,2,3,0
3843,1,0,1,2,2,1,3,3,47,0,0,0,0,0,0,1,0,0,0,0,0,3,2,3,3,1,3,3,3,2,3,1,0,0,1,3,2,2,1,2,2,3,3,3,4,2,2,2,1,3,2,3,1
3845,1,0,1,2,2,1,3,3,47,0,1,1,0,0,0,1,0,0,0,0,0,3,2,3,3,1,2,3,3,2,2,2,0,0,1,3,2,2,1,2,2,3,3,3,4,2,2,2,1,2,2,2,0
3848,1,0,0,2,0,0,3,3,47,0,0,0,0,0,0,1,0,0,0,0,0,3,2,3,3,1,3,3,3,2,3,1,0,0,1,3,2,2,1,2,2,3,3,3,4,2,2,2,1,2,2,2,0
3854,1,1,0,0,2,0,0,0,84,0,1,0,0,0,0,2,0,0,0,0,0,4,4,4,4,1,2,2,2,3,2,2,4,3,4,4,3,2,3,3,0,2,1,2,3,4,4,4,3,2,3,3,0
3857,1,1,1,0,2,0,0,0,84,0,0,0,0,0,0,2,0,0,0,0,0,4,4,4,4,1,2,2,3,3,3,3,4,3,4,4,3,2,3,3,0,2,1,2,3,4,4,4,3,2,3,2,1
3861,1,1,1,0,0,1,0,0,84,0,2,0,0,0,0,2,0,0,0,0,0,4,4,4,4,1,2,3,2,2,2,3,4,3,4,4,3,2,3,3,0,2,1,2,3,4,4,4,3,2,3,2,0
3863,1,1,1,0,0,1,0,0,84,0,0,0,0,0,0,2,0,0,0,0,0,4,4,4,4,1,2,3,2,3,2,2,4,3,4,4,3,2,3,3,0,2,1,2,3,4,4,4,3,3,3,3,0
3864,1,0,1,2,0,0,1,0,159,0,0,1,0,0,0,1,0,1,0,0,0,3,3,3,4,4,3,3,3,3,3,3,3,3,2,3,4,3,4,1,1,3,2,2,4,3,3,0,0,2,2,3,1
3866,1,0,1,2,2,1,1,0,159,0,0,1,0,0,0,1,0,1,0,0,0,3,3,3,4,4,1,2,3,1,3,0,3,3,2,3,4,3,4,1,1,3,2,2,4,3,3,0,0,2,2,1,0
3884,1,1,0,2,2,1,0,1,23,2,0,0,0,0,0,0,0,0,0,0,1,3,3,3,3,2,1,2,1,3,2,2,4,3,2,3,2,1,2,0,4,2,1,0,3,3,4,2,0,3,2,1,0
3885,1,1,1,2,2,1,0,1,23,0,1,1,0,0,0,0,0,0,0,0,1,3,3,3,3,2,3,3,4,3,4,2,4,3,2,3,2,1,2,0,4,2,1,0,3,3,4,2,0,2,2,4,1
3889,1,1,1,2,0,0,0,1,23,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,3,2,2,3,4,3,3,3,4,3,2,3,2,1,2,0,4,2,1,0,3,3,4,2,0,3,2,3,0
3890,1,1,1,4,0,0,1,0,177,0,0,1,0,0,0,0,0,1,0,0,0,3,3,3,4,3,3,3,2,2,2,2,4,0,3,3,2,1,0,0,0,2,3,1,3,2,3,3,3,3,2,2,1
3891,1,1,1,4,2,0,1,0,177,0,0,0,0,0,0,0,0,1,0,0,0,3,3,3,4,3,1,2,2,2,2,1,4,0,3,3,2,1,0,0,0,2,3,1,3,2,3,3,3,3,2,2,0
3897,1,1,1,4,2,0,1,0,177,0,0,0,0,0,0,0,0,1,0,0,0,3,3,3,4,3,3,3,3,3,2,2,4,0,3,3,2,1,0,0,0,2,3,1,3,2,3,3,3,3,2,2,1
3900,1,1,1,4,2,0,1,0,177,0,0,1,1,0,0,0,0,1,0,0,0,3,3,3,4,3,2,3,2,2,3,2,4,0,3,3,2,1,0,0,0,2,3,1,3,2,3,3,3,4,2,2,0
3901,1,1,1,4,0,0,1,0,177,0,2,0,0,0,0,0,0,1,0,0,0,3,3,3,4,3,2,2,2,2,2,2,4,0,3,3,2,1,0,0,0,2,3,1,3,2,3,3,3,3,2,2,0
3905,1,1,1,2,2,1,0,1,78,0,0,0,0,0,0,0,0,2,0,0,0,2,4,2,3,3,3,3,4,3,1,1,3,0,0,3,3,3,3,0,3,2,0,3,4,3,3,0,0,2,2,2,1
3907,1,1,0,2,2,1,0,1,78,1,1,0,0,0,0,0,0,2,0,0,0,2,4,2,3,3,2,3,3,2,1,1,3,0,0,3,3,3,3,0,3,2,0,3,4,3,3,0,0,3,2,2,0
3909,1,1,0,2,0,0,0,1,78,0,1,0,0,0,0,0,0,2,0,0,0,2,4,2,3,3,3,4,4,3,2,1,3,0,0,3,3,3,3,0,3,2,0,3,4,3,3,0,0,4,2,3,1
3910,1,1,2,2,2,1,0,1,78,0,0,1,0,0,0,0,0,2,0,0,0,2,4,2,3,3,2,4,4,2,2,1,3,0,0,3,3,3,3,0,3,2,0,3,4,3,3,0,0,4,2,2,0
3925,1,0,1,2,2,1,1,1,23,0,0,0,0,0,0,1,0,0,1,0,0,2,3,3,3,4,2,2,3,1,2,1,4,1,2,3,2,2,2,1,2,3,2,1,1,3,4,1,0,3,2,1,0
3940,1,1,0,2,2,1,0,0,142,2,0,0,0,0,0,2,0,0,0,0,0,3,1,3,3,2,1,3,3,2,3,1,3,0,2,4,2,4,1,1,3,1,0,4,4,3,4,0,0,2,3,2,0
3977,1,1,0,2,2,1,1,1,23,0,1,0,0,0,0,1,0,0,0,0,0,2,3,3,3,3,1,3,3,2,2,2,3,1,1,3,2,2,1,0,3,1,0,2,3,2,3,0,0,3,2,2,0
3982,1,1,1,2,2,1,1,1,23,0,1,1,0,0,0,1,0,0,0,0,0,2,3,3,3,3,2,3,3,2,2,2,3,1,1,3,2,2,1,0,3,1,0,2,3,2,3,0,0,3,2,2,0
3993,0,0,1,2,0,0,3,1,186,2,0,0,0,0,0,1,0,0,0,0,0,4,4,4,4,3,0,4,4,2,2,0,3,3,2,4,3,3,4,2,4,2,3,4,3,4,4,3,3,2,2,1,1
3995,0,0,1,2,0,0,3,1,186,1,0,0,0,0,0,1,0,0,0,0,0,4,4,4,4,3,0,2,3,4,2,0,3,3,2,4,3,3,4,2,4,2,3,4,3,4,4,3,3,1,2,3,1
4003,0,1,0,3,2,0,0,1,186,0,0,0,0,0,0,0,0,0,0,0,1,3,4,3,3,3,3,3,3,2,3,2,2,3,4,4,4,4,3,2,3,3,3,4,4,4,4,1,2,2,2,3,1
4009,0,2,1,1,2,0,2,2,102,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,4,3,3,4,4,4,4,3,0,0,1,3,3,3,0,0,2,3,2,4,3,4,4,4,3,2,3,3,1
4015,0,1,1,2,4,0,0,3,188,0,0,1,0,0,0,0,0,0,0,0,0,3,3,4,3,4,3,3,3,3,3,1,0,0,2,4,3,3,3,0,2,3,0,4,3,4,4,0,2,4,2,3,0
4017,0,1,0,2,2,1,0,0,77,2,0,0,0,0,0,1,0,1,1,0,0,3,4,3,4,4,3,3,3,3,2,3,3,1,4,4,4,4,4,0,2,3,3,4,4,4,4,2,4,3,2,4,1
4033,0,0,1,0,4,0,1,1,126,0,0,1,0,0,0,0,1,0,0,0,0,3,4,4,3,4,1,4,3,2,3,0,3,3,3,3,2,2,0,0,4,1,3,0,3,1,4,2,0,1,3,2,0
4035,0,1,0,2,2,1,0,0,55,2,0,0,0,0,0,0,0,0,1,0,1,3,4,4,3,1,4,3,2,3,2,1,1,3,1,2,3,3,4,0,0,3,1,3,3,4,4,1,4,2,1,3,1
4036,0,1,1,2,0,0,0,0,55,1,0,0,0,0,0,0,0,0,1,0,1,3,4,4,3,1,4,3,3,2,2,3,1,3,1,2,3,3,4,0,0,3,1,3,3,4,4,1,4,1,1,2,1
4041,1,1,1,0,0,1,0,0,4,0,2,0,0,0,0,2,0,0,0,0,0,2,4,2,2,4,3,3,3,3,3,3,3,0,3,2,4,4,3,1,3,3,2,3,4,2,4,3,0,3,3,3,0
4043,1,1,0,0,2,0,0,0,4,1,0,0,0,0,0,2,0,0,0,0,0,2,4,2,2,4,4,4,4,4,4,4,3,0,3,2,4,4,3,1,3,3,2,3,4,2,4,3,0,2,3,4,1
4047,1,1,1,0,2,0,0,0,4,1,0,1,1,0,0,2,0,0,0,0,0,2,4,2,2,4,4,4,4,4,4,4,3,0,3,2,4,4,3,1,3,3,2,3,4,2,4,3,0,4,3,4,1
4051,1,0,1,2,0,0,2,1,142,0,2,0,0,0,0,2,0,0,0,0,0,3,1,3,4,4,2,2,3,3,2,1,4,2,4,3,1,0,4,1,1,3,0,1,3,0,1,1,2,3,3,3,0
4054,1,0,1,2,3,0,2,1,142,0,0,0,0,0,1,2,0,0,0,0,0,3,1,3,4,4,2,3,3,3,2,2,4,2,4,3,1,0,4,1,1,3,0,1,3,0,1,1,2,2,3,3,0
4061,1,1,1,0,0,1,0,0,142,0,2,0,0,0,0,1,0,0,0,0,0,3,3,3,3,4,2,3,2,2,2,2,4,1,4,4,3,3,2,2,3,1,2,2,2,1,2,3,2,2,2,2,0
4063,1,1,0,0,2,0,0,0,142,1,0,0,0,0,0,1,0,0,0,0,0,3,3,3,3,4,2,3,2,2,2,2,4,1,4,4,3,3,2,2,3,1,2,2,2,1,2,3,2,1,2,2,0
4066,1,1,1,0,2,0,0,0,142,0,0,0,0,0,0,1,0,0,0,0,0,3,3,3,3,4,4,3,3,3,3,2,4,1,4,4,3,3,2,2,3,1,2,2,2,1,2,3,2,2,2,3,1
4085,1,0,1,3,2,0,0,2,8,0,0,0,1,0,1,0,0,1,0,0,0,2,4,3,3,4,0,3,3,2,3,0,2,1,1,2,3,4,1,0,0,3,1,2,4,4,4,1,1,4,1,0,0
4088,1,1,0,2,2,1,0,0,207,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,3,3,2,2,4,4,3,3,3,3,2,1,2,2,2,3,3,3,2,1,1,2,2,2,0
4091,1,1,1,2,2,1,0,0,207,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,4,4,4,4,4,3,4,4,3,3,3,3,2,1,2,2,2,3,3,3,2,1,1,3,2,4,1
4096,1,1,1,4,0,0,0,0,207,0,2,0,0,0,0,0,0,1,0,0,0,3,4,3,4,4,2,2,2,2,2,2,1,0,3,2,3,3,3,2,2,3,1,4,4,3,3,2,4,3,0,2,0
4116,0,0,1,0,3,0,1,4,177,3,0,0,0,0,0,0,0,0,0,0,0,3,4,4,3,4,3,3,3,3,3,3,0,0,0,4,4,4,3,0,2,3,4,4,4,4,4,4,4,2,2,2,0
4136,0,0,1,3,2,0,0,1,117,1,0,0,1,0,0,0,0,0,0,0,0,3,3,3,3,4,2,2,2,2,2,2,4,3,2,2,3,2,1,1,4,1,1,4,4,4,4,4,2,3,2,3,0
4142,0,0,1,3,2,0,0,1,117,1,0,0,2,0,0,0,0,0,0,0,0,3,3,3,3,4,4,3,3,3,3,3,4,3,2,2,3,2,1,1,4,1,1,4,4,4,4,4,2,3,2,3,1
4145,0,0,0,3,0,0,0,1,117,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,4,2,2,4,4,4,3,4,3,2,2,3,2,1,1,4,1,1,4,4,4,4,4,2,2,2,3,1
4148,0,0,1,2,2,1,3,2,165,1,0,1,0,0,0,0,0,1,1,0,0,3,4,3,4,3,2,4,4,3,3,1,2,0,4,2,2,2,1,1,3,3,2,3,3,3,4,2,4,2,2,1,0
4153,0,0,1,2,2,1,3,2,165,1,0,0,1,0,0,0,0,1,1,0,0,3,4,3,4,3,3,4,4,2,3,1,2,0,4,2,2,2,1,1,3,3,2,3,3,3,4,2,4,3,2,1,0
4155,0,0,0,2,2,1,3,2,165,0,0,1,1,0,0,0,0,1,1,0,0,3,4,3,4,3,3,4,3,4,2,2,2,0,4,2,2,2,1,1,3,3,2,3,3,3,4,2,4,2,2,3,1
4161,0,0,1,2,2,1,3,2,165,1,0,0,0,0,0,0,0,1,1,0,0,3,4,3,4,3,4,3,4,4,3,2,2,0,4,2,2,2,1,1,3,3,2,3,3,3,4,2,4,2,2,4,1
4163,0,0,0,2,0,0,3,2,165,1,0,0,0,0,0,0,0,1,1,0,0,3,4,3,4,3,2,4,3,2,4,2,2,0,4,2,2,2,1,1,3,3,2,3,3,3,4,2,4,2,2,2,0
4165,0,0,1,1,2,0,0,0,63,1,0,1,0,0,0,1,0,0,0,1,0,3,2,4,4,4,1,0,2,1,1,2,0,0,0,4,1,1,0,0,3,0,2,1,3,0,3,4,0,2,2,1,0
4190,0,0,1,0,2,0,1,1,63,1,0,0,0,0,0,0,1,0,0,0,0,2,4,4,4,4,4,3,4,3,3,3,1,2,0,4,4,4,0,0,4,3,3,4,3,3,3,4,2,2,2,2,1
4192,0,0,1,0,0,1,1,1,63,2,0,0,0,0,0,0,1,0,0,0,0,2,4,4,4,4,3,4,4,3,3,3,1,2,0,4,4,4,0,0,4,3,3,4,3,3,3,4,2,2,2,2,1
4200,0,1,1,2,2,1,0,3,170,1,0,0,1,0,0,1,0,0,0,0,0,3,3,3,4,3,1,3,3,3,2,3,0,1,4,3,3,3,3,0,2,2,1,3,3,3,4,2,3,2,2,3,1
4202,0,1,1,2,2,1,0,3,170,2,0,0,0,0,0,1,0,0,0,0,0,3,3,3,4,3,3,2,3,2,2,2,0,1,4,3,3,3,3,0,2,2,1,3,3,3,4,2,3,3,2,3,1
4208,0,1,1,2,2,1,4,2,7,1,0,0,1,0,0,0,1,1,0,0,0,3,4,2,3,3,3,3,3,4,3,3,4,0,4,4,3,3,3,2,3,3,4,4,4,4,4,2,3,3,2,3,0
4215,0,1,1,2,2,1,4,2,7,1,0,0,0,0,0,0,1,1,0,0,0,3,4,2,3,3,2,2,3,2,2,2,4,0,4,4,3,3,3,2,3,3,4,4,4,4,4,2,3,2,2,2,0
4216,0,1,1,2,3,0,4,2,7,3,0,0,0,0,0,0,1,1,0,0,0,3,4,2,3,3,3,3,3,3,4,3,4,0,4,4,3,3,3,2,3,3,4,4,4,4,4,2,3,2,2,3,1
4217,0,1,1,2,0,0,4,2,7,2,0,0,0,0,0,0,1,1,0,0,0,3,4,2,3,3,1,2,3,1,3,1,4,0,4,4,3,3,3,2,3,3,4,4,4,4,4,2,3,2,2,1,0
4218,0,1,1,2,2,1,4,2,7,1,0,0,0,0,0,0,1,1,0,0,0,3,4,2,3,3,4,2,2,2,2,1,4,0,4,4,3,3,3,2,3,3,4,4,4,4,4,2,3,1,2,2,0
4226,0,2,1,0,2,0,0,1,160,0,0,0,0,0,0,0,0,1,0,0,0,3,4,3,3,4,3,3,3,3,3,3,2,0,2,4,4,4,3,0,1,3,1,4,4,4,4,2,2,4,3,3,1
4230,0,2,1,0,2,0,0,1,160,2,0,0,0,0,0,0,0,1,0,0,0,3,4,3,3,4,4,3,3,3,3,4,2,0,2,4,4,4,3,0,1,3,1,4,4,4,4,2,2,2,3,3,1
4231,0,2,1,0,2,0,0,1,160,1,0,0,2,0,0,0,0,1,0,0,0,3,4,3,3,4,1,1,1,0,1,0,2,0,2,4,4,4,3,0,1,3,1,4,4,4,4,2,2,2,3,1,0
4233,0,2,1,0,3,0,0,1,160,3,0,0,0,0,0,0,0,1,0,0,0,3,4,3,3,4,4,4,4,4,4,4,2,0,2,4,4,4,3,0,1,3,1,4,4,4,4,2,2,2,3,4,1
4235,0,2,1,0,2,0,0,1,160,1,0,0,0,0,0,0,0,1,0,0,0,3,4,3,3,4,3,3,3,3,3,3,2,0,2,4,4,4,3,0,1,3,1,4,4,4,4,2,2,1,3,3,1
4236,0,2,0,0,0,1,0,1,160,1,0,0,0,0,0,0,0,1,0,0,0,3,4,3,3,4,3,3,3,3,3,3,2,0,2,4,4,4,3,0,1,3,1,4,4,4,4,2,2,3,3,3,1
4243,0,1,1,4,2,0,2,2,160,1,0,0,1,0,0,0,0,0,0,0,0,4,4,4,4,3,3,2,3,3,3,3,3,2,4,4,4,4,3,1,2,1,3,4,4,4,4,3,3,3,4,3,1
4247,0,1,0,4,2,0,2,2,160,0,0,1,1,0,0,0,0,0,0,0,0,4,4,4,4,3,3,3,3,4,3,3,3,2,4,4,4,4,3,1,2,1,3,4,4,4,4,3,3,3,4,3,1
4249,0,1,1,4,2,0,2,2,160,1,0,0,2,0,0,0,0,0,0,0,0,4,4,4,4,3,3,2,3,3,3,3,3,2,4,4,4,4,3,1,2,1,3,4,4,4,4,3,3,3,4,3,1
4251,0,1,1,4,3,0,2,2,160,3,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,3,4,4,3,3,3,3,3,2,4,4,4,4,3,1,2,1,3,4,4,4,4,3,3,2,4,4,1
4259,0,0,1,0,2,0,3,3,160,1,0,0,2,0,0,0,0,1,1,0,0,2,2,2,2,2,3,3,3,3,3,3,1,1,2,3,4,4,3,2,2,2,1,4,4,3,4,3,2,1,2,3,1
4261,0,0,1,2,2,1,4,3,41,1,0,1,0,0,0,0,0,0,0,0,0,3,3,4,3,3,0,4,1,2,2,1,4,4,4,4,3,3,0,0,0,3,4,4,4,4,4,4,2,3,3,2,0
4285,0,0,1,2,2,1,4,0,41,1,0,0,2,0,0,2,0,0,0,0,0,2,4,3,3,3,4,3,3,3,3,3,4,0,3,3,3,3,3,0,4,3,0,4,4,4,4,4,0,2,3,3,0
4298,0,1,1,0,2,0,4,4,63,1,0,1,0,0,0,0,0,0,0,0,0,2,4,3,3,2,0,2,2,0,1,0,0,2,4,4,4,4,3,0,3,3,2,4,3,3,3,3,0,3,0,0,0
4300,0,1,0,0,0,1,4,4,63,1,0,0,0,0,0,0,0,0,0,0,0,2,4,3,3,2,1,3,3,1,1,1,0,2,4,4,4,4,3,0,3,3,2,4,3,3,3,3,0,3,0,1,0
4302,0,1,1,0,2,0,4,4,63,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,3,2,2,3,4,3,3,2,0,2,4,4,4,4,3,0,3,3,2,4,3,3,3,3,0,3,0,3,0
4308,0,1,0,0,0,1,4,4,63,1,0,0,0,0,0,0,0,0,0,0,0,2,4,3,3,2,2,3,3,0,1,0,0,2,4,4,4,4,3,0,3,3,2,4,3,3,3,3,0,1,0,1,0
4312,0,0,0,0,0,1,0,0,142,1,0,0,0,0,0,0,0,1,1,0,0,3,3,3,3,3,2,3,3,3,3,2,2,0,3,4,1,2,0,1,4,3,2,2,3,1,2,3,1,3,2,2,0
4313,0,0,1,0,3,0,0,0,142,1,1,1,0,0,0,0,0,1,1,0,0,3,3,3,3,3,2,3,3,3,3,3,2,0,3,4,1,2,0,1,4,3,2,2,3,1,2,3,1,3,2,2,0
4318,0,0,1,0,2,0,0,0,142,2,0,0,0,0,0,0,0,1,1,0,0,3,3,3,3,3,3,3,3,3,3,2,2,0,3,4,1,2,0,1,4,3,2,2,3,1,2,3,1,2,2,3,0
4333,0,0,1,4,3,0,3,1,178,1,1,1,0,0,0,0,1,0,0,0,0,3,4,3,3,3,2,3,3,3,3,2,4,3,2,4,3,3,4,3,0,2,2,3,3,4,4,3,3,3,3,3,1
4338,0,0,0,4,2,0,3,1,178,0,0,1,1,0,0,0,1,0,0,0,0,3,4,3,3,3,2,3,3,3,2,2,4,3,2,4,3,3,4,3,0,2,2,3,3,4,4,3,3,3,3,2,1
4339,0,0,1,4,2,0,3,1,178,1,0,0,2,0,0,0,1,0,0,0,0,3,4,3,3,3,3,3,2,2,2,3,4,3,2,4,3,3,4,3,0,2,2,3,3,4,4,3,3,3,3,4,1
4341,0,0,1,4,0,0,3,1,178,2,0,0,0,0,0,0,1,0,0,0,0,3,4,3,3,3,2,3,3,2,2,2,4,3,2,4,3,3,4,3,0,2,2,3,3,4,4,3,3,2,3,3,0
4342,0,0,1,4,2,0,3,1,178,1,0,0,0,0,0,0,1,0,0,0,0,3,4,3,3,3,4,2,2,2,2,1,4,3,2,4,3,3,4,3,0,2,2,3,3,4,4,3,3,1,3,2,1
4345,0,0,1,4,2,0,3,1,178,1,0,0,0,0,0,0,1,0,0,0,0,3,4,3,3,3,2,3,3,2,2,2,4,3,2,4,3,3,4,3,0,2,2,3,3,4,4,3,3,1,3,3,1
4348,1,1,0,2,3,0,2,2,104,0,0,0,0,0,0,1,0,1,0,0,0,3,3,2,3,4,4,4,4,4,4,4,1,0,1,2,4,4,1,1,1,3,2,3,4,3,3,1,0,2,2,3,0
4350,1,1,0,2,0,0,2,2,104,0,1,0,0,0,0,1,0,1,0,0,0,3,3,2,3,4,3,3,3,3,4,3,1,0,1,2,4,4,1,1,1,3,2,3,4,3,3,1,0,4,2,3,0
4351,1,1,1,2,2,1,2,2,104,1,0,0,0,0,0,1,0,1,0,0,0,3,3,2,3,4,4,4,4,4,4,4,1,0,1,2,4,4,1,1,1,3,2,3,4,3,3,1,0,3,2,4,0
4359,1,1,1,2,0,0,2,2,104,0,0,0,0,0,0,1,0,1,0,0,0,3,3,2,3,4,3,3,4,2,2,2,1,0,1,2,4,4,1,1,1,3,2,3,4,3,3,1,0,3,2,2,0
4363,1,1,0,2,0,0,0,0,121,0,0,0,0,0,0,1,0,1,0,0,0,3,3,4,3,3,3,3,3,3,3,3,3,0,0,4,2,2,2,1,3,2,1,2,2,2,2,3,0,3,4,3,1
4391,1,0,0,0,0,1,0,0,74,0,0,1,1,0,0,1,0,0,0,0,0,2,3,3,3,1,2,3,2,2,2,1,1,1,4,4,1,2,3,2,4,2,2,2,3,3,2,3,2,2,3,2,0
4398,1,1,0,3,0,0,2,0,145,0,0,0,0,0,0,1,1,1,0,0,0,3,3,3,4,4,3,4,3,4,3,3,4,3,4,4,1,1,1,1,0,3,2,1,3,2,2,3,0,1,2,3,1
4401,1,1,0,3,3,1,2,0,145,0,0,0,0,0,0,1,1,1,0,0,0,3,3,3,4,4,3,3,3,4,3,4,4,3,4,4,1,1,1,1,0,3,2,1,3,2,2,3,0,2,2,3,1
4405,1,1,1,3,2,0,2,0,145,1,0,0,0,0,0,1,1,1,0,0,0,3,3,3,4,4,4,3,4,3,4,2,4,3,4,4,1,1,1,1,0,3,2,1,3,2,2,3,0,2,2,3,1
4407,1,1,2,3,0,0,2,0,145,0,0,1,0,0,0,1,1,1,0,0,0,3,3,3,4,4,4,4,4,4,4,3,4,3,4,4,1,1,1,1,0,3,2,1,3,2,2,3,0,2,2,4,1
4409,1,1,0,3,0,0,2,0,145,0,0,1,1,0,0,1,1,1,0,0,0,3,3,3,4,4,2,3,3,2,2,1,4,3,4,4,1,1,1,1,0,3,2,1,3,2,2,3,0,1,2,2,0
4417,1,1,0,2,0,0,0,0,142,0,0,0,0,0,0,1,0,0,1,0,0,3,0,4,4,4,2,3,3,3,2,3,3,1,1,4,4,4,3,1,3,3,0,2,3,4,4,2,2,3,3,3,1
4433,1,1,0,2,4,0,0,0,142,0,1,0,0,0,0,1,0,0,1,0,0,3,0,4,4,4,0,3,3,2,2,2,3,1,1,4,4,4,3,1,3,3,0,2,3,4,4,2,2,3,3,2,0
